id,outlet,outlet_id,category,bias_label,source_type,title,summary,link,published,author,outlet_weight,baseline_expected_hype,full_text,subjectivity_score,superlative_density,clickbait_syntax,vague_authority_score,unsubstantiated_score,ner_count,entities,hype_score,hype_tier,is_flagged
coindesk_crypto_0100,CoinDesk Crypto News,coindesk_crypto,Crypto & Web3,Speculative Crypto,rss,Crypto Influencers Accused of Orchestrating Multi-Million Dollar Pump-and-Dump Scheme,Federal prosecutors unsealed indictments against five social media personalities who allegedly dumped unvetted tokens onto unsuspecting followers.,https://example.com/coindesk_crypto/coindesk_crypto_0100,2026-09-10T12:00:00Z,CoinDesk Crypto News Staff,1.4,0.69,,0.0833,0.0,0.0,0.0,0.85,4,"['Crypto Influencers Accused', 'Dump Scheme', 'Million Dollar Pump', 'Orchestrating Multi']",0.1602,Low Hype (Objective / Wire),False
coindesk_crypto_0101,CoinDesk Crypto News,coindesk_crypto,Crypto & Web3,Speculative Crypto,rss,Federal Reserve Governor Reiterates Skepticism Over Central Bank Digital Currency,"Speaking at a banking conference, officials stated privacy concerns and established commercial banking rails negate the immediate need for a digital dollar.",https://example.com/coindesk_crypto/coindesk_crypto_0101,2026-09-10T12:00:00Z,CoinDesk Crypto News Staff,1.4,0.16,,0.0625,0.0,0.0,0.0,0.85,2,"['FEDERAL RESERVE', 'Federal Reserve Governor Reiterates Skepticism Over Central Bank Digital Currency']",0.1546,Low Hype (Objective / Wire),False
coindesk_crypto_0102,CoinDesk Crypto News,coindesk_crypto,Crypto & Web3,Speculative Crypto,rss,Web3 Gaming Token Explodes 300% as Speculators Bet on Paradigm-Shifting Metaverse Game,"Promoters claim this blockchain title will replace triple-A gaming studios and revolutionize digital ownership, promising massive passive yield.",https://example.com/coindesk_crypto/coindesk_crypto_0102,2026-09-10T12:00:00Z,CoinDesk Crypto News Staff,1.4,0.86,,0.475,0.0,0.0,0.0,0.0,3,"['Gaming Token Explodes', 'Shifting Metaverse Game', 'Speculators Bet']",0.1283,Low Hype (Objective / Wire),False
coindesk_crypto_0103,CoinDesk Crypto News,coindesk_crypto,Crypto & Web3,Speculative Crypto,rss,Institutional Bitcoin Custody Inflows Accelerate Across Major Wealth Management Wirehouses,Financial advisors at Morgan Stanley and Wells Fargo began offering spot Bitcoin allocations to accredited high-net-worth wealth clients.,https://example.com/coindesk_crypto/coindesk_crypto_0103,2026-09-10T12:00:00Z,CoinDesk Crypto News Staff,1.4,0.28,,0.25,0.0,0.0,0.0,0.85,4,"['BITCOIN', 'Institutional Bitcoin Custody Inflows Accelerate Across Major Wealth Management Wirehouses', 'Morgan Stanley', 'Wells Fargo']",0.2052,Low Hype (Objective / Wire),False
coindesk_crypto_0104,CoinDesk Crypto News,coindesk_crypto,Crypto & Web3,Speculative Crypto,rss,Zero-Knowledge Proofs: The Cryptographic Breakthrough Powering Scalable Privacy,Developers explain how zk-SNARKs and recursive proving systems allow trustless computational verification without revealing sensitive financial underlying data.,https://example.com/coindesk_crypto/coindesk_crypto_0104,2026-09-10T12:00:00Z,CoinDesk Crypto News Staff,1.4,0.24,,0.45,0.0,0.0,0.0,0.85,1,['Knowledge Proofs'],0.2592,Moderate Buzz,False
coindesk_crypto_0105,CoinDesk Crypto News,coindesk_crypto,Crypto & Web3,Speculative Crypto,rss,URGENT: Ripple Lawsuit Final Judgment Delivered! XRP Army Celebrates Historic Victory!,"Enthusiasts declare complete regulatory vindication as court orders civil fine, with community influencers guaranteeing an imminent parabolic rally.",https://example.com/coindesk_crypto/coindesk_crypto_0105,2026-09-10T12:00:00Z,CoinDesk Crypto News Staff,1.4,0.85,,0.475,0.0,0.4918,0.0,0.85,4,"['Army Celebrates Historic Victory', 'RIPPLE', 'Ripple Lawsuit Final Judgment Delivered', 'XRP']",0.3722,Moderate Buzz,False
financial_times_0106,Financial Times Markets,financial_times,Institutional Finance,Institutional Analysis,rss,Global Central Banks Navigate Divergent Monetary Policy Paths Amid Sticky Inflation,"With the Federal Reserve and ECB pacing interest rate adjustments independently, currency volatility has prompted multinational treasurers to hedge FX exposure.",https://example.com/financial_times/financial_times_0106,2026-09-10T12:00:00Z,Financial Times Markets Staff,0.9,0.16,,0.125,0.0,0.0,0.0,0.85,3,"['FEDERAL RESERVE', 'Federal Reserve', 'Global Central Banks Navigate Divergent Monetary Policy Paths Amid Sticky Inflation']",0.1556,Low Hype (Objective / Wire),False
financial_times_0107,Financial Times Markets,financial_times,Institutional Finance,Institutional Analysis,rss,Private Equity Exits Plummet 30% as Bid-Ask Spread Between Sponsors and Buyers Persists,Institutional investors report a severe slowdown in capital distributions as buy-out sponsors resist writing down portfolio valuations established during peak 2021 cycles.,https://example.com/financial_times/financial_times_0107,2026-09-10T12:00:00Z,Financial Times Markets Staff,0.9,0.18,,0.3319,0.0,0.0,0.0,0.0,3,"['Ask Spread Between Sponsors', 'Buyers Persists', 'Private Equity Exits Plummet']",0.0813,Low Hype (Objective / Wire),False
financial_times_0108,Financial Times Markets,financial_times,Institutional Finance,Institutional Analysis,rss,"Sovereign Debt Burden Reaches 100% of Global GDP, IMF Fiscal Monitor Warns","The International Monetary Fund urged finance ministries to consolidate fiscal deficits, warning that elevated long-term interest rates increase debt servicing strains.",https://example.com/financial_times/financial_times_0108,2026-09-10T12:00:00Z,Financial Times Markets Staff,0.9,0.14,,0.0,0.0,0.0636,0.0,0.0,2,"['Fiscal Monitor Warns', 'Sovereign Debt Burden Reaches']",0.0125,Low Hype (Objective / Wire),False
financial_times_0109,Financial Times Markets,financial_times,Institutional Finance,Institutional Analysis,rss,Japanese Yen Carry Trade Unwind Triggers Global Equities Volatility,"The Bank of Japan's rate hike spurred rapid closing of short yen funding positions, sending ripples through leveraged equity and sovereign bond markets worldwide.",https://example.com/financial_times/financial_times_0109,2026-09-10T12:00:00Z,Financial Times Markets Staff,0.9,0.19,,0.1,0.0,0.0,0.0,0.85,2,"['Japanese Yen Carry Trade Unwind Triggers Global Equities Volatility', 'YEN']",0.1494,Low Hype (Objective / Wire),False
financial_times_0110,Financial Times Markets,financial_times,Institutional Finance,Institutional Analysis,rss,Pharmaceutical M&A Accelerates as Patent Cliff Looms for Blockbuster Biologics,Top drug manufacturers deployed $65 billion in acquisition capital during H1 to replenish clinical pipelines before major immunology and oncology patents expire.,https://example.com/financial_times/financial_times_0110,2026-09-10T12:00:00Z,Financial Times Markets Staff,0.9,0.15,,0.5,0.0,0.0,0.0,0.0,2,"['Blockbuster Biologics', 'Patent Cliff Looms']",0.1225,Low Hype (Objective / Wire),False
financial_times_0111,Financial Times Markets,financial_times,Institutional Finance,Institutional Analysis,rss,China's Real Estate Restructuring Faces Protracted Liquidity Impasse,Municipal government property buyback initiatives have seen modest uptake as developers struggle to service offshore bonds and finish presold housing inventory.,https://example.com/financial_times/financial_times_0111,2026-09-10T12:00:00Z,Financial Times Markets Staff,0.9,0.17,,0.6,0.0,0.0,0.0,0.85,1,['Real Estate Restructuring Faces Protracted Liquidity Impasse'],0.2719,Moderate Buzz,False
financial_times_0112,Financial Times Markets,financial_times,Institutional Finance,Institutional Analysis,rss,Commodity Trading Houses Record Second Most Profitable Year on Energy Price Spreads,"Mercuria, Trafigura, and Vitol captured significant arbitrage margins across liquefied natural gas delivery contracts and refined petroleum shipping routes.",https://example.com/financial_times/financial_times_0112,2026-09-10T12:00:00Z,Financial Times Markets Staff,0.9,0.14,,0.4437,0.0,0.0,0.0,0.85,2,"['Commodity Trading Houses Record Second Most Profitable Year', 'Energy Price Spreads']",0.2337,Low Hype (Objective / Wire),False
financial_times_0113,Financial Times Markets,financial_times,Institutional Finance,Institutional Analysis,rss,UK Gilts Steady as Chancellor Outlines Medium-Term Fiscal Responsibility Framework,HM Treasury reaffirmed strict borrowing rules to reassure international gilt investors ahead of the upcoming autumn budget expenditure review.,https://example.com/financial_times/financial_times_0113,2026-09-10T12:00:00Z,Financial Times Markets Staff,0.9,0.12,,0.25,0.0,0.0318,0.0,0.85,4,"['Chancellor Outlines Medium', 'Gilts Steady', 'TREASURY', 'Term Fiscal Responsibility Framework']",0.1924,Low Hype (Objective / Wire),False
financial_times_0114,Financial Times Markets,financial_times,Institutional Finance,Institutional Analysis,rss,Venture Capital Returns Fall Below Public Equity Indices Over 10-Year Horizon,Pension trustees re-evaluate alternative asset allocations as Cambridge Associates data shows venture capital benchmark returns lagging the S&P 500.,https://example.com/financial_times/financial_times_0114,2026-09-10T12:00:00Z,Financial Times Markets Staff,0.9,0.22,,0.0667,0.0,0.0,0.0,0.85,4,"['Cambridge Associates', 'S&P 500', 'Venture Capital Returns Fall Below Public Equity Indices Over', 'Year Horizon']",0.1413,Low Hype (Objective / Wire),False
financial_times_0115,Financial Times Markets,financial_times,Institutional Finance,Institutional Analysis,rss,European Luxury Goods Sector Grapples With Weakening Discretionary Demand,Kering and LVMH reported single-digit sales contractions in mainland luxury boutiques as high-net-worth consumers curtail discretionary leatherwear purchases.,https://example.com/financial_times/financial_times_0115,2026-09-10T12:00:00Z,Financial Times Markets Staff,0.9,0.2,,0.0,0.0,0.0,0.0,0.85,1,['European Luxury Goods Sector Grapples With Weakening Discretionary Demand'],0.125,Low Hype (Objective / Wire),False
financial_times_0116,Financial Times Markets,financial_times,Institutional Finance,Institutional Analysis,rss,Hedge Funds Boost Systematic Trend-Following Strategies Amid Macro Dispersion,Commodity trading advisors (CTAs) profited from clear directional trends in agricultural futures and short Japanese government bond yields.,https://example.com/financial_times/financial_times_0116,2026-09-10T12:00:00Z,Financial Times Markets Staff,0.9,0.16,,0.2278,0.0,0.0,0.0,0.85,2,"['Following Strategies Amid Macro Dispersion', 'Hedge Funds Boost Systematic Trend']",0.1808,Low Hype (Objective / Wire),False
financial_times_0117,Financial Times Markets,financial_times,Institutional Finance,Institutional Analysis,rss,Insurance Premiums Rise Globally Due to Climate Catastrophe Loss Re-evaluations,"Commercial property reinsurance rates escalated 14% at mid-year renewals, leading retail underwriters to pull back coverage from wildfire and coastal storm zones.",https://example.com/financial_times/financial_times_0117,2026-09-10T12:00:00Z,Financial Times Markets Staff,0.9,0.15,,0.125,0.0,0.0,0.0,0.0,2,"['Climate Catastrophe Loss Re', 'Insurance Premiums Rise Globally Due']",0.0306,Low Hype (Objective / Wire),False
financial_times_0118,Financial Times Markets,financial_times,Institutional Finance,Institutional Analysis,rss,Tech Megacaps Dominate Corporate Debt Markets With Ultra-Low Spreads,"AAA and AA rated tech companies continue to issue paper at negligible premiums over Treasuries, demonstrating unparalleled balance sheet resilience.",https://example.com/financial_times/financial_times_0118,2026-09-10T12:00:00Z,Financial Times Markets Staff,0.9,0.17,,0.0,0.0,0.0,0.0,0.85,2,"['Low Spreads', 'Tech Megacaps Dominate Corporate Debt Markets With Ultra']",0.125,Low Hype (Objective / Wire),False
financial_times_0119,Financial Times Markets,financial_times,Institutional Finance,Institutional Analysis,rss,Banking Regulators Reconsider Basel III Endgame Capital Requirements,"Following rigorous pushback from Wall Street chief executives, federal bank overseers signaled substantial reductions in proposed tier-1 equity capital cushions.",https://example.com/financial_times/financial_times_0119,2026-09-10T12:00:00Z,Financial Times Markets Staff,0.9,0.18,,0.1,0.0,0.0437,0.0,0.85,4,"['Banking Regulators Reconsider Basel', 'Endgame Capital Requirements', 'WALL STREET', 'Wall Street']",0.158,Low Hype (Objective / Wire),False
financial_times_0120,Financial Times Markets,financial_times,Institutional Finance,Institutional Analysis,rss,Emerging Market Local Currency Debt Attracts Inflows as Rate Cuts Materialize,Latin American and Eastern European central banks that initiated aggressive early rate-hiking cycles are now reaping bond capital appreciation.,https://example.com/financial_times/financial_times_0120,2026-09-10T12:00:00Z,Financial Times Markets Staff,0.9,0.16,,0.11,0.0,0.0,0.0,0.85,4,"['Eastern European', 'Emerging Market Local Currency Debt Attracts Inflows', 'Latin American', 'Rate Cuts Materialize']",0.1519,Low Hype (Objective / Wire),False
marketwatch_top_0121,MarketWatch Bulletins,marketwatch_top,Retail Trading,Retail Momentum,rss,The 'Fear Index' Is Flashing Red! Wall Street Pros Say a Shock Drop Is Guaranteed,The VIX volatility index is signaling severe market complacency. Insiders warn that a sudden drop could trigger an unstoppable wave of panic selling!,https://example.com/marketwatch_top/marketwatch_top_0121,2026-09-10T12:00:00Z,MarketWatch Bulletins Staff,1.2,0.82,,0.25,0.9211,0.21,0.0,0.85,6,"['Fear Index', 'Is Flashing Red', 'Shock Drop Is Guaranteed', 'VIX', 'WALL STREET', 'Wall Street Pros Say']",0.4808,Moderate Buzz,False
marketwatch_top_0122,MarketWatch Bulletins,marketwatch_top,Retail Trading,Retail Momentum,rss,Why You Shouldn't Panic Sell: 5 Historic Rules for Surviving a Market Pullback,Data going back to 1950 reveals that investors who stay invested during corrections capture virtually all long-term equity risk premium gains.,https://example.com/marketwatch_top/marketwatch_top_0122,2026-09-10T12:00:00Z,MarketWatch Bulletins Staff,1.2,0.31,,0.0,0.0,0.0,0.0,0.85,3,"['Historic Rules', 'Market Pullback', 'Panic Sell']",0.1326,Low Hype (Objective / Wire),False
marketwatch_top_0123,MarketWatch Bulletins,marketwatch_top,Retail Trading,Retail Momentum,rss,Goldman Sachs Slashes US Recession Probability to 15% as Growth Resilient,Economists at Goldman Sachs point to sturdy real disposable personal income growth and prime-age labor participation as evidence against economic contraction.,https://example.com/marketwatch_top/marketwatch_top_0123,2026-09-10T12:00:00Z,MarketWatch Bulletins Staff,1.2,0.18,,0.2667,0.0,0.035,0.0,0.0,5,"['GOLDMAN SACHS', 'Goldman Sachs', 'Goldman Sachs Slashes', 'Growth Resilient', 'Recession Probability']",0.0766,Low Hype (Objective / Wire),False
marketwatch_top_0124,MarketWatch Bulletins,marketwatch_top,Retail Trading,Retail Momentum,rss,WARNING: Top Economist Says the Housing Market Is Entering a 5-Year Nightmare,"Home affordability has hit a 40-year low! Experts predict home prices must crash 25% to restore balance, leaving millions of recent buyers underwater.",https://example.com/marketwatch_top/marketwatch_top_0124,2026-09-10T12:00:00Z,MarketWatch Bulletins Staff,1.2,0.78,,0.35,0.9459,0.3868,0.0,0.0,3,"['Housing Market Is Entering', 'Top Economist Says', 'Year Nightmare']",0.4174,Moderate Buzz,False
marketwatch_top_0125,MarketWatch Bulletins,marketwatch_top,Retail Trading,Retail Momentum,rss,Dow Surges 400 Points to Record High on Strong Retail Earnings Reports,"Blue-chip shares rallied as Home Depot and Walmart issued positive forward guidance, outperforming high-multiple tech benchmarks.",https://example.com/marketwatch_top/marketwatch_top_0125,2026-09-10T12:00:00Z,MarketWatch Bulletins Staff,1.2,0.23,,0.6063,0.0,0.0,0.0,0.85,5,"['DOW', 'Dow Surges', 'Home Depot', 'Record High', 'Strong Retail Earnings Reports']",0.2902,Moderate Buzz,False
marketwatch_top_0126,MarketWatch Bulletins,marketwatch_top,Retail Trading,Retail Momentum,rss,Are You Making This $1 Million Retirement Mistake? Financial Advisors Weigh In,Failing to optimize health savings accounts and tax-deferred asset locations can cost prudent savers hundreds of thousands over a standard retirement.,https://example.com/marketwatch_top/marketwatch_top_0126,2026-09-10T12:00:00Z,MarketWatch Bulletins Staff,1.2,0.49,,0.0,0.0,0.0,0.0,0.0,3,"['Are You Making This', 'Financial Advisors Weigh In', 'Million Retirement Mistake']",0.0,Low Hype (Objective / Wire),False
marketwatch_top_0127,MarketWatch Bulletins,marketwatch_top,Retail Trading,Retail Momentum,rss,"The AI Bubble Is Real and It Will Pop Harder Than 2000, Warns Veteran Value Manager",Analysts claim hardware valuations are completely divorced from reality and predict a devastating 50% wipeout for popular semiconductor ETFs.,https://example.com/marketwatch_top/marketwatch_top_0127,2026-09-10T12:00:00Z,MarketWatch Bulletins Staff,1.2,0.8,,0.4333,0.0,0.0233,0.45,0.0,3,"['Bubble Is Real', 'It Will Pop Harder Than', 'Warns Veteran Value Manager']",0.1877,Low Hype (Objective / Wire),False
marketwatch_top_0128,MarketWatch Bulletins,marketwatch_top,Retail Trading,Retail Momentum,rss,Oil Prices Tumble to 14-Month Lows on Tepid Demand and Rising Inventories,West Texas Intermediate futures dropped below $68 a barrel as manufacturing indicators across major industrialized nations pointed to lower fuel consumption.,https://example.com/marketwatch_top/marketwatch_top_0128,2026-09-10T12:00:00Z,MarketWatch Bulletins Staff,1.2,0.15,,0.5,0.0,0.0,0.0,0.0,5,"['Month Lows', 'Oil Prices Tumble', 'Rising Inventories', 'Tepid Demand', 'West Texas Intermediate']",0.13,Low Hype (Objective / Wire),False
marketwatch_top_0129,MarketWatch Bulletins,marketwatch_top,Retail Trading,Retail Momentum,rss,This Unprecedented High-Yield Bond Trick Lets Everyday Traders Earn 12% Guaranteed,"Income investors are buzzing about private credit funds, but skeptics warn hidden liquidity traps could turn dream yields into a nightmare.",https://example.com/marketwatch_top/marketwatch_top_0129,2026-09-10T12:00:00Z,MarketWatch Bulletins Staff,1.2,0.77,,0.5521,1.0,0.0,0.0,0.0,1,['Yield Bond Trick Lets Everyday Traders Earn'],0.4035,Moderate Buzz,False
marketwatch_top_0130,MarketWatch Bulletins,marketwatch_top,Retail Trading,Retail Momentum,rss,Semiconductor Stocks Rebound 3% as Chip Equipment Orders Beat Projections,ASML and Applied Materials saw strong commercial demand for deep ultraviolet lithography systems from Asian foundries.,https://example.com/marketwatch_top/marketwatch_top_0130,2026-09-10T12:00:00Z,MarketWatch Bulletins Staff,1.2,0.24,,0.2833,0.0,0.0,0.0,0.0,3,"['Applied Materials', 'Chip Equipment Orders Beat Projections', 'Semiconductor Stocks Rebound']",0.0737,Low Hype (Objective / Wire),False
marketwatch_top_0131,MarketWatch Bulletins,marketwatch_top,Retail Trading,Retail Momentum,rss,Is the US Dollar About to Lose Its Reserve Currency Status? Experts Sound the Alarm!,Rising BRICS currency discussions and foreign reserve diversification have sparked sensational warnings of an imminent dollar collapse.,https://example.com/marketwatch_top/marketwatch_top_0131,2026-09-10T12:00:00Z,MarketWatch Bulletins Staff,1.2,0.74,,0.3972,0.0,0.1283,0.0,0.85,3,"['Dollar About', 'Experts Sound', 'Lose Its Reserve Currency Status']",0.2626,Moderate Buzz,False
marketwatch_top_0132,MarketWatch Bulletins,marketwatch_top,Retail Trading,Retail Momentum,rss,Passive Indexing Has Become a Monster That Could Destroy the Stock Market,Critics argue that automatic 401(k) inflows into the largest market-cap stocks are blinding price discovery and inflating an unsustainable concentration risk.,https://example.com/marketwatch_top/marketwatch_top_0132,2026-09-10T12:00:00Z,MarketWatch Bulletins Staff,1.2,0.68,,0.0,0.0,0.0,0.0,0.85,3,"['Monster That Could Destroy', 'Passive Indexing Has Become', 'Stock Market']",0.1326,Low Hype (Objective / Wire),False
marketwatch_top_0133,MarketWatch Bulletins,marketwatch_top,Retail Trading,Retail Momentum,rss,"Small-Cap Stocks Are Set for a Historic 100% Breakout, Strategists Say","The Russell 2000 is trading at a record 25-year valuation discount to the S&P 500, setting up a coiled spring rally for beaten-down regional businesses.",https://example.com/marketwatch_top/marketwatch_top_0133,2026-09-10T12:00:00Z,MarketWatch Bulletins Staff,1.2,0.75,,0.0,0.0,0.0,0.0,0.0,3,"['Cap Stocks Are Set', 'S&P 500', 'Strategists Say']",0.0,Low Hype (Objective / Wire),False
marketwatch_top_0134,MarketWatch Bulletins,marketwatch_top,Retail Trading,Retail Momentum,rss,Costco's Membership Fee Hike Goes Into Effect: Will Shoppers Cancel?,"The warehouse retail titan raised annual gold star fees by $5, with analysts expecting high renewal retention rates to add $350 million directly to operating income.",https://example.com/marketwatch_top/marketwatch_top_0134,2026-09-10T12:00:00Z,MarketWatch Bulletins Staff,1.2,0.22,,0.47,0.0,0.0,0.0,0.0,2,"['Membership Fee Hike Goes Into Effect', 'Will Shoppers Cancel']",0.1222,Low Hype (Objective / Wire),False
marketwatch_top_0135,MarketWatch Bulletins,marketwatch_top,Retail Trading,Retail Momentum,rss,CRITICAL ALERT: The Fed's Rate Cuts Will Not Save You From the Next Crisis!,"Market pessimists claim monetary easing always comes after the damage is already done, forecasting deep equity drawdown before recovery.",https://example.com/marketwatch_top/marketwatch_top_0135,2026-09-10T12:00:00Z,MarketWatch Bulletins Staff,1.2,0.83,,0.4,0.0,0.405,0.0,0.85,3,"['FED', 'Next Crisis', 'Rate Cuts Will Not Save You From']",0.3208,Moderate Buzz,False
wsj_markets_0136,Wall Street Journal Markets,wsj_markets,Financial News,Mainstream Financial,rss,Federal Reserve Prepares to Cut Rates as Labor Market Pressures Ease,"With annual inflation retreating toward the 2% target and unemployment ticking up to 4.3%, policymakers prepare for their first benchmark rate reduction in four years.",https://example.com/wsj_markets/wsj_markets_0136,2026-09-10T12:00:00Z,Wall Street Journal Markets Staff,0.95,0.15,,0.3333,0.0,0.0,0.0,0.0,4,"['Cut Rates', 'FEDERAL RESERVE', 'Federal Reserve Prepares', 'Labor Market Pressures Ease']",0.0825,Low Hype (Objective / Wire),False
wsj_markets_0137,Wall Street Journal Markets,wsj_markets,Financial News,Mainstream Financial,rss,Traders Pile Into Short-Dated Treasury Bills as Cash Yields Remain Attractive,Assets in US money-market mutual funds reached a fresh high of $6.24 trillion as investors capitalize on yields exceeding 5% without duration risk.,https://example.com/wsj_markets/wsj_markets_0137,2026-09-10T12:00:00Z,Wall Street Journal Markets Staff,0.95,0.18,,0.68,0.0,0.0,0.0,0.0,4,"['Cash Yields Remain Attractive', 'Dated Treasury Bills', 'TREASURY', 'Traders Pile Into Short']",0.1683,Low Hype (Objective / Wire),False
wsj_markets_0138,Wall Street Journal Markets,wsj_markets,Financial News,Mainstream Financial,rss,Nvidia's Dominance of Artificial Intelligence Chips Faces Expanding Regulatory Scrutiny,The Department of Justice issued subpoenas to Nvidia and rival technology providers as antitrust investigators examine software lock-in with CUDA architectures.,https://example.com/wsj_markets/wsj_markets_0138,2026-09-10T12:00:00Z,Wall Street Journal Markets Staff,0.95,0.25,,1.0,0.0,0.0,0.0,0.85,2,"['Artificial Intelligence Chips Faces Expanding Regulatory Scrutiny', 'NVIDIA']",0.3737,Moderate Buzz,False
wsj_markets_0139,Wall Street Journal Markets,wsj_markets,Financial News,Mainstream Financial,rss,Stock Market Breadth Broadens Beyond Tech Megacaps into Utilities and Industrials,Equal-weighted indices outperformed market-cap weighted benchmarks as investors rotated into dividend-yielding utilities and infrastructure construction firms.,https://example.com/wsj_markets/wsj_markets_0139,2026-09-10T12:00:00Z,Wall Street Journal Markets Staff,0.95,0.2,,0.0,0.0,0.0,0.0,0.85,1,['Stock Market Breadth Broadens Beyond Tech Megacaps'],0.1262,Low Hype (Objective / Wire),False
wsj_markets_0140,Wall Street Journal Markets,wsj_markets,Financial News,Mainstream Financial,rss,Commercial Real Estate Banks Brace for Office Loan Maturity Wall in 2026,Regional lenders are increasing loan-loss provisions as $900 billion in commercial mortgages come due for refinancing at substantially higher interest rates.,https://example.com/wsj_markets/wsj_markets_0140,2026-09-10T12:00:00Z,Wall Street Journal Markets Staff,0.95,0.22,,0.235,0.0,0.0,0.0,0.0,2,"['Commercial Real Estate Banks Brace', 'Office Loan Maturity Wall']",0.0582,Low Hype (Objective / Wire),False
wsj_markets_0141,Wall Street Journal Markets,wsj_markets,Financial News,Mainstream Financial,rss,The Era of Ultra-Cheap Auto Financing Is Over as Default Rates Tick Up,"Subprime automotive delinquency rates reached their highest level since 2010, forcing captive finance arms to tighten credit underwriting standards.",https://example.com/wsj_markets/wsj_markets_0141,2026-09-10T12:00:00Z,Wall Street Journal Markets Staff,0.95,0.24,,0.6,0.0,0.0,0.0,0.85,2,"['Cheap Auto Financing Is Over', 'Default Rates Tick Up']",0.2747,Moderate Buzz,False
wsj_markets_0142,Wall Street Journal Markets,wsj_markets,Financial News,Mainstream Financial,rss,How Quantitative Trading Desks Capitalized on the August Volatility Spike,Computer-driven trading strategies that rely on systematic trend following and statistical arbitrage profited from rapid intraday reversals in global equity index futures.,https://example.com/wsj_markets/wsj_markets_0142,2026-09-10T12:00:00Z,Wall Street Journal Markets Staff,0.95,0.21,,0.05,0.0,0.0,0.0,0.85,1,['August Volatility Spike'],0.1386,Low Hype (Objective / Wire),False
wsj_markets_0143,Wall Street Journal Markets,wsj_markets,Financial News,Mainstream Financial,rss,Corporate Share Buybacks Top $1 Trillion in Record Year of Capital Returns,"S&P 500 companies repurchased a record volume of their own shares, driven by cash-rich balance sheets across Apple, Alphabet, and financial institutions.",https://example.com/wsj_markets/wsj_markets_0143,2026-09-10T12:00:00Z,Wall Street Journal Markets Staff,0.95,0.19,,0.375,0.0,0.0,0.0,0.0,6,"['ALPHABET', 'APPLE', 'Capital Returns', 'Corporate Share Buybacks Top', 'Record Year', 'S&P 500']",0.0928,Low Hype (Objective / Wire),False
wsj_markets_0144,Wall Street Journal Markets,wsj_markets,Financial News,Mainstream Financial,rss,Corporate Bankruptcy Filings Rise to Highest Pace Since 2020,"S&P Global Market Intelligence reported 452 corporate bankruptcy petitions through July, driven by debt-laden consumer discretionary and healthcare businesses.",https://example.com/wsj_markets/wsj_markets_0144,2026-09-10T12:00:00Z,Wall Street Journal Markets Staff,0.95,0.22,,0.0,0.0,0.0,0.0,0.85,3,"['Corporate Bankruptcy Filings Rise', 'Global Market Intelligence', 'Highest Pace Since']",0.1262,Low Hype (Objective / Wire),False
wsj_markets_0145,Wall Street Journal Markets,wsj_markets,Financial News,Mainstream Financial,rss,Retail Investors Return to Individual Stock Picking as Active Options Volume Surges,Zero-day-to-expiration (0DTE) option contracts now account for more than 50% of total S&P 500 index option trading volume on major US options exchanges.,https://example.com/wsj_markets/wsj_markets_0145,2026-09-10T12:00:00Z,Wall Street Journal Markets Staff,0.95,0.3,,0.55,0.0,0.0,0.0,0.0,4,"['Active Options Volume Surges', 'Individual Stock Picking', 'Retail Investors Return', 'S&P 500']",0.1361,Low Hype (Objective / Wire),False
wsj_markets_0146,Wall Street Journal Markets,wsj_markets,Financial News,Mainstream Financial,rss,Global M&A Activity Shows Modest Recovery With Mega-Deals in Energy Sector,"ExxonMobil and Chevron's multi-billion acquisitions closed successfully, anchoring consolidation trends across Permian Basin shale exploration assets.",https://example.com/wsj_markets/wsj_markets_0146,2026-09-10T12:00:00Z,Wall Street Journal Markets Staff,0.95,0.18,,0.4875,0.0,0.0,0.0,0.85,3,"['Activity Shows Modest Recovery With Mega', 'Energy Sector', 'Permian Basin']",0.2469,Low Hype (Objective / Wire),False
wsj_markets_0147,Wall Street Journal Markets,wsj_markets,Financial News,Mainstream Financial,rss,Treasury Yield Spreads Narrow as Bond Market Anticipates Soft Economic Landing,"Fixed-income investors are pricing in steady disinflation alongside stable consumer balance sheets, driving investment-grade corporate credit spreads near multi-decade lows.",https://example.com/wsj_markets/wsj_markets_0147,2026-09-10T12:00:00Z,Wall Street Journal Markets Staff,0.95,0.17,,0.3083,0.0,0.0,0.0,0.85,3,"['Bond Market Anticipates Soft Economic Landing', 'TREASURY', 'Treasury Yield Spreads Narrow']",0.2025,Low Hype (Objective / Wire),False
wsj_markets_0148,Wall Street Journal Markets,wsj_markets,Financial News,Mainstream Financial,rss,Wall Street Bonuses Expected to Rise 10% Following Strong Debt Underwriting Year,Compensation consultancy Johnson Associates forecasted double-digit incentive pool increases for investment bankers in fixed-income underwriting and advisory.,https://example.com/wsj_markets/wsj_markets_0148,2026-09-10T12:00:00Z,Wall Street Journal Markets Staff,0.95,0.19,,0.4111,0.0,0.0,0.0,0.0,4,"['Following Strong Debt Underwriting Year', 'Johnson Associates', 'WALL STREET', 'Wall Street Bonuses Expected']",0.1017,Low Hype (Objective / Wire),False
